AxX,AxY,AxZ,GxX,GxY,GxZ,source_file,label,origine
1.33468,1.28832,2.383392,153.440002,-47.459999,174.509995,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
1.16876,0.97112,2.45952,135.800003,10.99,153.720001,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
1.15412,0.868152,2.29116,109.339996,79.940002,146.020004,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
1.106784,0.81008,2.068632,89.879997,146.720001,137.339996,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
1.080432,0.73688,1.677744,86.660004,195.369995,129.710007,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
0.996984,0.8418,1.309304,82.110001,215.529999,119.209999,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
0.93696,1.185352,0.856928,63.349998,219.869995,94.43,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
0.740296,1.184864,0.6832,50.400002,197.190002,62.299999,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
0.548512,0.78812,0.641232,46.27,177.309998,36.049999,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
0.433832,0.423096,0.80032,58.240002,165.550003,27.58,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
0.373808,0.369416,0.878888,72.730003,172.270004,27.16,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
0.370392,0.547536,0.793,76.93,183.610001,19.879999,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
0.259128,0.620248,0.552416,57.470001,190.889999,9.17,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
0.147376,0.63684,0.410896,56.91,173.110001,-1.33,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
0.088328,0.60756,0.373808,62.790001,162.119995,-13.3,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
0.050752,0.604632,0.308416,63.560001,163.869995,-25.129999,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.061488,0.637328,0.14152,41.09,160.929993,-39.41,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.121512,0.574376,0.100528,12.39,146.649994,-52.009998,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.18056,0.461648,0.10004,8.96,138.460007,-61.25,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.259616,0.403088,0.095648,18.9,130.270004,-66.57,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.303048,0.417728,0.081496,19.950001,121.309998,-72.660004,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.323056,0.387472,0.074664,-15.4,113.82,-80.010002,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.352336,0.343552,0.107848,-24.360001,106.260002,-84.209999,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.384056,0.328424,0.166896,-28.35,99.120003,-87.709999,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.437248,0.331352,0.162016,-23.799999,95.339996,-93.099998,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.510448,0.316224,0.134688,-26.67,86.800003,-98.980003,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.546072,0.274256,0.227896,-19.040001,71.400002,-104.580002,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.5612,0.27816,0.29768,-23.24,70.279999,-110.809998,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.588528,0.262056,0.218624,-19.530001,79.379997,-120.050003,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.693936,0.199592,0.062952,-21.77,73.360001,-130.270004,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.706624,0.101504,0.053192,-21.91,61.110001,-136.850006,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.714432,-0.044408,-0.018544,-8.05,57.75,-141.259995,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.859856,-0.136152,-0.088816,2.45,40.599998,-141.399994,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.95892,-0.22692,-0.093696,1.12,19.530001,-136.570007,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-1.024312,-0.272792,-0.05856,-11.69,5.04,-128.240005,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-1.055544,-0.342576,-0.011224,-3.85,-3.43,-117.18,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-1.156072,-0.419192,-0.152744,4.83,-12.6,-106.610001,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-1.241472,-0.40016,-0.12688,-11.76,-53.759998,-94.639999,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-1.120936,-0.306464,0.06588,-26.459999,-79.309998,-90.860001,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-1.072624,-0.37576,0.16836,-20.58,-87.150002,-96.599998,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-1.04188,-0.554368,0.22692,-25.83,-104.370003,-103.809998,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.88816,-0.8174,0.325984,-13.72,-120.75,-103.949997,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.833992,-1.0614,0.6588,38.990002,-144.970001,-91.0,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.638792,-1.079944,0.74664,67.620003,-118.230003,-63.279999,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.499712,-0.962824,0.40992,75.459999,-88.480003,-34.23,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.358192,-0.679296,-0.16104,58.939999,-106.400002,-12.74,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.090768,-0.378688,0.136152,33.459999,-177.869995,-2.52,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
0.373808,-0.202032,0.519232,34.09,-205.029999,2.1,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
0.504104,-0.033184,0.623664,15.61,-209.929993,0.42,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
0.489952,0.10736,1.060424,-25.969999,-261.450012,-13.86,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
0.595848,-0.195688,1.824632,2.45,-287.48999,-30.030001,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
0.450424,-0.690032,2.444392,76.160004,-235.339996,-20.790001,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
0.301584,-0.786168,2.490264,83.160004,-151.619995,11.27,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
0.172752,-0.45872,2.343376,48.580002,-82.669998,33.32,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
0.11224,-0.110288,1.980304,17.92,-26.040001,38.009998,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
0.037088,-0.038064,1.613816,30.030001,20.23,30.66,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.023424,-0.050264,1.328824,43.330002,46.48,25.129999,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.087352,0.052216,1.13704,16.66,52.290001,22.4,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.115656,0.071736,1.045784,2.1,54.389999,15.4,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.177632,0.027328,0.893528,14.07,47.110001,9.66,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.21472,-0.0732,0.751032,9.73,32.060001,6.93,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.242536,-0.203008,0.759816,-7.0,13.44,9.59,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.235704,-0.24888,0.867176,-14.98,-0.42,14.21,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.222528,-0.199592,1.062376,-8.33,-4.2,17.15,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.22692,-0.15616,1.181448,10.57,1.47,17.219999,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.2074,-0.095648,1.247816,22.120001,8.4,15.75,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.210816,-0.029768,1.208776,25.27,15.19,11.62,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.223016,0.016104,1.126792,19.530001,18.27,4.55,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.233264,-0.040504,1.014552,9.03,18.549999,-1.54,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.261568,-0.152744,0.972584,10.01,17.01,-3.29,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.254736,-0.213256,0.930616,16.24,11.97,-1.19,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.268888,-0.231312,0.914024,23.24,8.4,2.45,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.262056,-0.20496,0.915976,32.200001,2.1,5.46,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.226432,-0.166896,0.923296,36.400002,0.63,6.44,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.227896,-0.15616,0.952576,34.439999,3.5,6.37,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.253272,-0.139568,0.960872,27.860001,7.14,7.63,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.268888,-0.0854,1.001376,7.14,8.54,7.77,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.262056,-0.047824,1.055544,0.28,8.68,6.44,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.277672,-0.018056,1.069208,-6.37,8.96,2.87,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.294264,-0.070272,1.057984,-4.13,13.51,-0.84,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.298168,-0.116144,1.024312,-2.87,17.780001,-1.26,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.31964,-0.105896,1.007232,-9.73,18.549999,-0.77,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.318664,-0.092232,0.99796,-15.61,16.73,-0.98,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.316224,-0.112728,0.952576,-17.57,17.85,-1.12,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.329888,-0.138592,0.913048,-14.98,17.85,-0.84,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.35624,-0.19032,0.874984,-5.67,14.14,0.77,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.34892,-0.203984,0.897432,1.33,8.12,4.83,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.354776,-0.157136,0.919392,-0.63,3.29,8.33,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.33916,-0.122488,0.926712,-1.96,1.54,9.73,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.316224,-0.076128,0.93208,-1.68,2.24,7.98,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.325008,-0.098088,0.983808,6.86,1.54,5.95,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.310856,-0.122,1.021872,13.58,7.21,6.02,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.33916,-0.142496,0.975512,8.05,15.75,7.14,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.367952,-0.140544,0.925736,5.32,16.59,9.17,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.371368,-0.101016,0.930128,7.49,11.62,10.22,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.368928,-0.088328,0.939888,10.99,9.94,9.66,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.35868,-0.096136,0.939888,15.26,11.62,9.45,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.381128,-0.077592,0.898408,8.33,13.37,9.31,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.382104,-0.038064,0.906216,7.91,9.73,8.26,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.376248,-0.01708,0.903776,6.72,6.44,5.67,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.382592,-0.040992,0.91012,5.74,3.99,3.99,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.367464,-0.040504,0.914512,3.78,1.75,2.8,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.361608,-0.031232,0.89548,4.48,2.24,0.91,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.359168,-0.057584,0.876936,6.02,3.36,-0.56,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.388936,-0.071248,0.854488,7.28,1.33,-0.28,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.383568,-0.052704,0.842776,7.21,-2.17,0.0,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.386984,-0.045384,0.850096,3.99,-7.63,-0.49,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.375272,-0.058072,0.891576,1.54,-12.32,-0.63,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.36356,-0.083448,0.929152,0.28,-11.83,-0.56,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.346968,-0.0854,0.955992,0.28,-10.43,0.56,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.353312,-0.05856,0.972096,-4.41,-9.1,0.21,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.338184,-0.062952,0.9882,-7.98,-8.12,-1.19,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.349896,-0.092232,1.004792,-14.49,-6.16,-2.66,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.352336,-0.145424,1.018944,-19.530001,-3.43,-2.52,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.352336,-0.201544,1.037976,-12.18,0.7,-0.21,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.379176,-0.232288,1.04188,-2.17,4.27,4.55,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.378688,-0.211792,1.026752,5.53,8.96,9.24,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.394304,-0.161528,0.996984,13.3,10.85,11.9,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.388448,-0.093208,0.973072,16.52,12.18,12.32,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.398208,-0.061,0.939888,15.54,14.07,10.64,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.393328,-0.026352,0.920856,11.34,12.11,8.68,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.400648,-0.015616,0.915976,6.16,8.96,6.44,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.406992,-0.028304,0.926712,1.75,5.81,4.27,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.40992,-0.033672,0.909632,-3.71,6.02,3.36,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.411872,-0.051728,0.916952,-3.85,4.69,2.8,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.410896,-0.051728,0.918416,-5.95,4.13,2.8,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.405528,-0.030256,0.910608,-10.5,3.08,2.17,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.406016,-0.037088,0.90036,-13.37,2.24,0.56,Wingardium_Leviosa_051_20260717_110828_000111,Wingardium Leviosa,xiao
-0.423584,0.067832,0.909144,5.81,6.65,4.83,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.418216,0.065392,0.918416,7.07,5.18,4.69,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.406992,0.070272,0.9272,3.85,5.11,4.69,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.41236,0.09028,0.913048,4.34,6.44,4.2,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.406016,0.093696,0.917928,7.14,6.51,3.08,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.418216,0.059536,0.889624,16.59,9.66,2.87,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.440176,0.095648,0.850096,18.549999,9.52,4.2,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.450424,0.163968,0.85888,20.51,4.41,3.64,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.432856,0.177144,0.85888,27.51,3.43,1.68,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.436272,0.183488,0.837408,28.07,5.53,-1.05,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.448472,0.186904,0.81984,24.15,4.9,-4.06,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.447984,0.211304,0.817888,10.36,0.28,-7.56,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.454816,0.178608,0.841312,3.43,-6.58,-11.48,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.45384,0.10004,0.889624,5.46,-12.18,-13.3,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.458232,0.035624,0.948672,5.39,-10.57,-12.32,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.46848,0.013176,0.982832,7.7,-8.19,-9.31,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.470432,0.020008,0.990152,6.79,-6.93,-6.65,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.464088,0.007808,0.980392,7.21,-4.69,-4.34,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.467992,0.00244,0.96624,7.0,-2.8,-1.54,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.467016,0.011224,0.971608,7.63,-2.45,1.26,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.465552,0.035136,0.983808,2.87,-1.89,3.01,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.471896,0.044408,0.966728,3.08,0.63,4.34,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.486536,0.037088,0.942816,5.18,4.27,5.6,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.494832,0.04148,0.911584,8.68,6.65,6.65,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.491416,0.06588,0.899384,9.8,5.6,7.42,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.487512,0.090768,0.887184,5.32,3.01,7.42,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.491904,0.085888,0.894504,5.39,-1.82,6.79,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.48068,0.071248,0.914512,6.37,-4.69,7.07,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.468968,0.069784,0.982832,6.16,-7.63,8.12,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.455304,0.059536,1.027728,7.42,-4.9,10.36,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.44896,0.033672,1.028704,13.16,0.84,13.79,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.44164,0.040016,1.010648,19.67,6.65,17.780001,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.438224,0.055632,1.008696,21.77,11.62,22.4,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.430904,0.044896,0.99064,28.42,18.129999,27.93,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.43676,0.038064,0.956968,38.009998,21.98,35.0,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.42456,0.09028,0.952576,43.330002,23.1,43.540001,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.410896,0.218624,0.953552,42.0,22.75,49.91,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.3904,0.371368,0.924272,36.610001,24.01,51.59,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.38308,0.523136,0.864248,17.57,26.32,47.18,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.38308,0.61976,0.85156,14.14,24.360001,37.73,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.372344,0.670512,0.882792,23.59,24.08,24.99,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.367952,0.716872,0.917928,21.209999,25.620001,9.52,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.360144,0.730536,0.911096,5.18,35.279999,-6.72,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.384056,0.688568,0.894992,-16.73,42.490002,-20.860001,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.401624,0.58804,0.871568,-23.73,48.93,-34.16,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.432368,0.50264,0.872544,-25.76,51.240002,-43.259998,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.432856,0.446032,0.847656,-30.940001,58.310001,-50.259998,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.467504,0.377224,0.785192,-31.99,63.419998,-56.139999,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.464576,0.30256,0.790072,-30.24,64.68,-59.43,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.438712,0.269864,0.738832,-27.23,73.080002,-61.529999,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.428464,0.247416,0.644648,-18.76,80.5,-65.379997,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.45872,0.216672,0.54412,-12.11,80.220001,-70.0,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.477264,0.171288,0.448472,-14.49,79.239998,-73.639999,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.510936,0.115168,0.337696,-7.56,75.040001,-76.160004,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.535336,0.093696,0.272304,-1.75,65.870003,-77.419998,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.489952,0.11224,0.237168,-0.28,58.029999,-79.519997,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.499712,0.123952,0.165432,5.46,52.919998,-85.610001,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.524112,0.061976,0.070272,9.8,44.73,-93.800003,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.533384,-0.032208,-0.022448,14.28,30.870001,-99.68,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.537776,-0.103456,-0.035136,17.15,5.39,-102.620003,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.522648,-0.15616,-0.003416,22.190001,-9.31,-103.18,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.530944,-0.130296,-0.010736,19.25,-28.209999,-105.349998,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.48312,-0.173728,0.03172,21.98,-50.540001,-109.760002,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.467992,-0.237656,0.098088,29.049999,-72.029999,-113.120003,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.437248,-0.347944,0.152256,38.639999,-89.389999,-113.400002,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.413336,-0.422608,0.204472,47.880001,-114.169998,-111.370003,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.406016,-0.50996,0.286944,60.830002,-139.020004,-106.75,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.357216,-0.549976,0.443104,54.810001,-168.699997,-97.790001,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.251808,-0.62952,0.58316,31.780001,-188.300003,-88.339996,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.12444,-0.752496,0.730048,43.119999,-198.940002,-76.089996,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.105896,-0.80276,0.817888,55.439999,-219.029999,-60.060001,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
-0.061,-0.889624,1.045296,49.279999,-251.509995,-40.529999,Wingardium_Leviosa_052_20260717_110838_859184,Wingardium Leviosa,xiao
