AxX,AxY,AxZ,GxX,GxY,GxZ,source_file,label,origine
-0.491416,0.420656,0.792024,1.4,-1.54,-0.07,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.492392,0.419192,0.79788,-0.28,-1.75,0.21,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.481656,0.428464,0.821304,-0.21,-2.38,-0.07,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.479704,0.424072,0.831064,0.7,-0.98,-0.56,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.481168,0.418704,0.825208,2.31,0.42,-0.49,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.485072,0.41724,0.803248,2.45,1.4,-0.7,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.488488,0.412848,0.787632,2.52,0.56,-0.7,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.48312,0.418704,0.78324,2.8,-0.49,-0.7,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.484584,0.423096,0.783728,1.54,-1.19,-0.98,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.488976,0.420168,0.7808,1.33,-1.61,-1.33,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.491416,0.408456,0.783728,1.75,-2.17,-1.12,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.488,0.41724,0.793,1.33,-3.29,-0.7,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.479704,0.426512,0.810568,0.35,-2.17,-0.7,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.47824,0.430416,0.813984,1.47,-1.26,-1.12,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.481168,0.43188,0.803248,3.29,-0.63,-1.96,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.493856,0.418704,0.784216,2.38,-0.07,-2.17,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.498248,0.40992,0.767136,2.24,-1.68,-1.82,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.498248,0.40992,0.771528,1.19,-3.29,-1.54,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.498248,0.402112,0.784704,-0.84,-3.85,-1.33,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.499712,0.396744,0.801296,-0.07,-3.99,-0.91,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.497272,0.398208,0.803248,0.49,-3.5,-0.14,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.499224,0.40016,0.80764,0.07,-2.94,0.28,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.497272,0.4026,0.816424,0.98,-2.94,0.56,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.497272,0.401136,0.817888,1.47,-2.59,1.33,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.492392,0.41236,0.8174,1.05,-1.61,1.61,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.483608,0.428464,0.81496,0.91,-0.98,1.19,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.479216,0.436272,0.816912,1.96,-0.7,0.07,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.487512,0.427976,0.806664,1.47,0.49,-0.7,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.491416,0.413336,0.791536,0.98,0.56,-0.77,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.490928,0.410408,0.78568,1.26,-0.35,-0.35,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.49044,0.409432,0.781288,0.42,-1.05,-0.21,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.494832,0.406504,0.785192,0.49,-1.82,0.07,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.491416,0.408944,0.793488,0.35,-2.31,0.49,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.484584,0.415288,0.80032,-17.85,-1.96,0.77,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.481168,0.422608,0.798368,0.63,-1.82,0.77,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.483608,0.425536,0.794464,0.77,-1.61,0.28,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.478728,0.42456,0.793976,0.28,-2.1,-0.21,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.48068,0.419192,0.792024,-0.35,-2.17,-0.63,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.48312,0.414312,0.794952,-0.14,-2.94,-0.84,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.484096,0.420168,0.799344,-0.35,-2.31,-0.7,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.484096,0.427976,0.796416,-0.49,-1.75,-1.05,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.484096,0.420168,0.790072,-0.07,-2.24,-1.61,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.489952,0.415288,0.786168,-0.49,-2.73,-1.47,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.497272,0.40504,0.79056,-1.4,-3.78,-1.12,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.492392,0.408456,0.808128,-1.82,-4.48,-0.7,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.494832,0.406992,0.822768,-1.33,-3.92,-0.21,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.490928,0.41236,0.825696,-0.49,-3.15,0.07,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.489952,0.410408,0.828136,0.28,-2.1,0.14,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.488976,0.4148,0.821304,0.42,-1.19,0.42,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.486536,0.418216,0.820816,0.49,-0.98,0.21,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.482632,0.42212,0.815448,0.84,-0.98,-0.42,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.485072,0.415776,0.81008,0.49,-0.35,-0.91,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.488976,0.408456,0.811544,0.0,-0.63,-0.77,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.488488,0.405528,0.809104,-0.35,-0.35,-0.56,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.488,0.404552,0.806664,0.28,-0.21,-0.28,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.488488,0.404552,0.797392,0.7,-0.28,0.0,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.488,0.4026,0.791536,0.63,-0.14,-0.07,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.494832,0.396256,0.782752,0.28,-0.84,0.21,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.499712,0.389912,0.781776,0.14,-2.38,0.98,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.498248,0.389912,0.792512,-0.84,-2.38,1.61,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.511424,0.337208,0.792024,1.82,-1.4,2.31,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.605608,0.209352,0.689544,11.13,-3.92,7.63,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.7076,0.072712,0.584624,29.33,-25.129999,18.9,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.835944,-0.04636,0.589992,31.15,-48.509998,43.330002,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.788608,0.067832,0.8906,15.33,-64.75,75.040001,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.492392,0.46116,1.478152,-3.92,-57.889999,94.010002,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.071736,1.295152,2.202832,-12.81,-22.33,89.949997,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.350384,2.166232,2.617632,42.209999,66.639999,47.110001,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.704184,2.584448,2.0374,191.240005,114.099998,-32.27,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.877912,2.521008,0.929152,259.48999,167.720001,-124.110001,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.84912,1.99104,-0.487024,237.720001,158.899994,-189.279999,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.67344,1.231224,-1.606984,184.800003,85.610001,-237.020004,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.498736,0.567056,-2.097424,119.980003,-41.16,-259.420013,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.484096,-0.152744,-2.024712,12.25,-143.710007,-260.609985,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.523624,-0.908168,-1.624064,-47.389999,-213.570007,-244.929993,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.449936,-1.689944,-0.992104,-56.419998,-285.600006,-205.589996,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.241072,-2.392176,-0.342088,-16.030001,-327.880005,-145.880005,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.07564,-3.031944,0.14396,39.759998,-346.850006,-43.189999,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.086864,-3.143696,0.303048,21.35,-332.149994,68.949997,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.608536,-2.893352,0.502152,-24.360001,-359.100006,155.539993,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
1.150216,-2.8792,1.545496,-14.0,-418.109985,222.320007,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
1.653832,-2.463424,2.957768,-51.52,-408.380005,291.549988,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
2.090104,-1.848544,5.054704,-129.220001,-294.070007,336.350006,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
2.11304,-1.413736,6.505528,-32.619999,-119.139999,364.980011,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
2.357528,-0.640256,6.588976,109.970001,82.040001,381.779999,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
2.72548,0.526552,5.433392,143.710007,267.959991,383.529999,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
2.957768,2.089128,3.729784,118.089996,364.980011,355.179993,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
2.843576,3.395016,2.343864,156.869995,355.040009,263.76001,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
2.689856,4.070408,1.452288,197.259995,292.600006,164.009995,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
2.448296,4.122624,1.147776,158.339996,275.23999,37.799999,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
2.285304,3.456504,1.052616,148.330002,278.600006,-58.450001,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
2.358016,2.804048,0.754936,190.470001,286.859985,-134.960007,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
2.515152,2.202832,0.138592,240.100006,301.420013,-206.149994,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
2.347768,1.44936,-0.811544,280.839996,243.389999,-272.089996,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
2.183312,0.601216,-1.65188,301.420013,173.600006,-311.709991,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
1.780224,-0.334768,-2.158424,269.079987,66.709999,-327.25,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
1.246352,-1.225368,-2.55468,223.929993,-54.950001,-309.049988,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.873032,-1.931504,-2.493192,176.889999,-184.029999,-263.410004,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.75152,-2.480016,-1.837808,132.300003,-333.690002,-202.440002,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.646112,-3.039264,-0.932568,91.559998,-389.269989,-138.039993,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.549488,-3.517016,-0.023912,50.68,-418.459991,-54.599998,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.42212,-3.73808,0.782264,27.58,-433.299988,40.740002,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.452376,-3.770776,1.785592,-33.529999,-392.839996,141.539993,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.701256,-3.641944,2.933856,-109.199997,-345.450012,249.410004,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
1.371768,-2.83528,4.257312,-145.949997,-267.609985,341.670013,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
1.814384,-1.577216,5.520744,-119.839996,-170.029999,390.950012,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
2.18868,0.158112,6.36352,-145.529999,3.78,401.869995,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
2.164768,1.499136,6.47332,-88.900002,173.669998,366.23999,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
2.0984,2.496608,5.913096,50.959999,276.149994,307.929993,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
2.095472,3.677568,4.413472,152.320007,365.820007,205.520004,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
1.845616,3.3672,2.65716,215.389999,451.01001,102.760002,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
1.386408,2.760616,0.74664,210.630005,441.980011,35.84,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.889624,2.14964,-0.422608,177.169998,369.950012,-11.83,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.632448,1.621624,-0.968192,171.429993,309.890015,-45.990002,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.355752,1.205848,-1.421056,111.510002,260.959991,-78.190002,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.083936,0.62708,-1.841712,34.09,227.220001,-88.760002,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.45872,0.134688,-1.958344,32.830002,145.529999,-77.0,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.62464,0.026352,-1.967616,60.27,76.230003,-58.869999,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.654896,0.185928,-1.885144,49.419998,36.540001,-46.549999,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.65392,0.334768,-1.898808,36.049999,11.83,-42.91,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.76616,0.416264,-2.068632,53.34,-49.630001,-42.419998,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.908656,0.449936,-2.160864,70.349998,-88.269997,-43.959999,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-1.030168,0.365024,-2.27896,56.279999,-123.620003,-36.400002,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.804224,0.144936,-2.294088,44.59,-179.830002,-22.540001,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.323544,0.37332,-2.61568,4.62,-303.730011,-4.97,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
1.139968,0.460672,-1.230248,-124.040001,-404.529999,-28.07,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
2.028616,-0.49776,-0.007808,-228.759995,-468.440002,-41.23,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
3.204208,-0.942816,2.639592,-167.720001,-550.969971,-26.809999,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
3.279848,-0.397232,4.729696,-64.470001,-427.839996,-18.76,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
2.552728,0.0488,5.164016,-5.95,-181.720001,-14.42,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
1.581608,0.15616,3.963048,38.5,-31.360001,-20.23,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.838872,0.152256,2.529304,34.720001,13.09,-31.99,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.211304,-0.227896,1.858792,3.71,10.57,-24.08,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.043432,-0.355264,1.714344,5.53,34.369999,0.49,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.011712,-0.26352,1.310768,39.200001,57.82,23.379999,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.044896,0.057584,0.784216,69.860001,65.660004,41.720001,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.009272,0.44652,0.309392,76.440002,37.310001,44.73,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.038064,0.789096,0.095648,52.009998,-11.41,36.470001,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.140544,1.007232,0.27572,-4.41,-36.959999,16.309999,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.105408,0.874496,0.7442,-31.5,-55.439999,-5.04,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.08052,0.693936,1.14924,-27.02,-47.740002,-16.799999,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
0.033672,0.489464,1.367376,-15.26,-24.709999,-23.030001,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.057584,0.29768,1.367864,-0.84,-6.72,-20.860001,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.134688,0.139568,1.274656,3.78,6.58,-10.22,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.11712,0.18056,1.188768,14.98,8.47,0.07,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.082472,0.303536,1.09312,24.219999,14.0,4.41,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.05612,0.416752,1.000888,24.780001,15.26,4.97,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.040504,0.513376,0.88816,15.61,14.77,0.56,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.096136,0.474824,0.833016,10.5,11.48,-5.04,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.145424,0.420656,0.8174,11.41,2.17,-7.21,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.148352,0.433344,0.854,3.57,-1.47,-7.56,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.150792,0.406016,0.891576,-2.1,-0.28,-8.54,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.191784,0.330376,0.903776,1.82,-3.71,-7.0,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.17568,0.354288,0.935984,1.26,-3.64,-3.71,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.163968,0.39772,0.957456,-1.68,-1.61,-3.08,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.162016,0.385032,0.977952,0.84,-1.75,-2.8,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.157624,0.375272,0.977464,1.82,2.38,-1.05,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.14884,0.4026,0.920368,-3.57,7.35,-0.7,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.17324,0.386984,0.860344,-0.14,2.52,-0.98,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.172264,0.423096,0.855952,-6.86,-1.12,-1.33,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.179096,0.4026,0.90036,-7.14,-2.52,-1.75,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.192272,0.382592,0.930616,-1.12,-4.62,-1.33,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.2074,0.365024,0.938912,0.56,-3.92,0.7,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.196664,0.410408,0.959408,5.04,-5.67,2.52,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.161528,0.472872,0.979904,2.1,-4.41,0.84,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.167384,0.42944,1.013576,3.57,-0.07,-0.14,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.178608,0.41236,0.975512,7.0,3.15,0.98,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.175192,0.447984,0.915,5.53,3.08,0.98,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.166896,0.469456,0.906216,1.54,1.82,-0.56,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.176168,0.446032,0.911584,-1.47,1.75,-1.82,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.184464,0.410408,0.90524,-0.21,0.98,-1.33,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.18056,0.408456,0.897432,-0.84,0.0,-0.63,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.179096,0.403576,0.900848,-0.35,-1.54,0.14,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.184952,0.394304,0.92232,-0.77,-1.68,0.84,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.183976,0.372832,0.940864,0.56,-1.12,2.17,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.16836,0.402112,0.945744,3.01,-0.42,3.71,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.150792,0.433344,0.946232,4.27,3.29,3.01,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.14884,0.428464,0.90768,7.21,3.57,1.89,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.160552,0.403576,0.860344,4.34,3.64,1.82,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.179584,0.368928,0.83204,-0.98,1.61,3.57,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.177144,0.382592,0.835456,-12.6,1.26,5.81,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.16836,0.398696,0.86864,-18.34,-2.73,7.14,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.116144,0.431392,0.975024,-18.27,-4.76,6.3,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.108336,0.429928,1.056032,-14.35,2.73,4.9,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.11712,0.4392,1.061888,-2.59,3.36,2.94,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.131272,0.426512,1.020896,-0.42,8.89,1.26,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.170312,0.367464,0.975512,-0.56,11.34,2.66,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.193248,0.375272,0.925736,1.89,10.36,5.32,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.188368,0.403088,0.916952,4.06,5.95,6.79,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.164456,0.442128,0.945744,4.83,5.25,6.86,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.162992,0.468968,0.957456,5.67,5.81,5.25,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.172264,0.448472,0.941352,8.12,6.02,3.78,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.182024,0.406992,0.92476,7.0,5.67,4.27,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.174704,0.386496,0.916952,2.03,6.79,5.39,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.135664,0.370392,0.91012,-12.04,11.2,5.67,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.150304,0.287432,0.916464,-16.59,9.17,7.21,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.11712,0.294752,0.982344,-19.74,10.01,11.62,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.093208,0.328424,1.002352,-34.790001,22.26,13.16,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.096624,0.272792,1.01992,-26.74,24.360001,14.98,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.081496,0.269376,1.003816,-11.55,22.26,18.969999,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.033672,0.353312,1.0004,-18.27,29.469999,21.209999,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.025864,0.38796,0.994056,-23.59,34.650002,18.620001,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.040992,0.320128,0.97844,-11.9,29.610001,15.75,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.076616,0.279624,0.962336,0.7,25.9,17.43,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.040992,0.336232,0.977464,-10.08,28.139999,20.02,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.037088,0.394792,0.969656,-25.48,38.220001,15.68,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.141032,0.237168,0.987224,4.13,25.549999,12.67,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.19276,0.172752,0.948184,28.91,13.51,19.67,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.179584,0.249856,0.973072,7.35,21.139999,31.01,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
-0.037088,0.489464,1.02236,-21.84,32.27,30.309999,Wingardium_Leviosa_061_20260727_153958_854809,Mortecalitae,xiao
